name	subspecies	serovar	core	contigs	quality
GCA_000487835	enterica	Norwich	356	271	1
GCA_000487855	enterica	Litchfield	388	98	1
GCA_000487875	enterica	Hartford	380	50	1
GCA_000487895	enterica	Braenderup	376	116	1
GCA_000487915	enterica	Abaetetuba	369	1	1
GCA_000487935	enterica	Stanleyville	390	27	1
GCA_000493295	enterica	Poona	357	139	1
GCA_000493535	enterica	Typhimurium	401	2	1
GCA_000493675	enterica	Typhimurium	404	2	1
GCA_000494325	enterica	Agona	375	47	1
GCA_000494345	enterica	Agona	371	79	1
GCA_000494365	enterica	Agona	374	72	1
GCA_000494385	enterica	Agona	376	1	1
GCA_000494405	enterica	Agona	374	79	1
GCA_000494425	enterica	Agona	374	72	1
GCA_000494445	enterica	Agona	375	61	1
GCA_000494465	enterica	Agona	373	76	1
GCA_000494485	enterica	Newport	395	163	1
GCA_000494505	enterica	Agona	376	41	1
GCA_000495135	enterica	Typhimurium	72	5845	0
GCA_000495155	enterica	Typhimurium	13	6945	0
GCA_000495175	enterica	Typhimurium	103	4554	0
GCA_000495195	enterica	Typhimurium	15	6781	0
GCA_000495215	enterica	Typhimurium	67	5757	0
GCA_000495235	enterica	Typhimurium	189	3227	0
GCA_000495295	enterica	Saintpaul	368	84	1
GCA_000495315	enterica	Oranienburg	362	182	1
GCA_000499465	enterica	Bovismorbificans	399	2	1
GCA_000500025	enterica	Cubana	370	97	1
GCA_000503845	enterica	Agona	376	1	1
GCA_000504705	enterica	Cubana	349	144	1
GCA_000505085	enterica	Typhimurium	392	217	1
GCA_000505105	enterica	Enteritidis	358	191	1
GCA_000505125	enterica	Cerro	280	996	1
GCA_000505145	enterica	Cerro	348	71	1
GCA_000505165	enterica	Cerro	349	74	1
GCA_000505185	enterica	Cerro	350	97	1
GCA_000505205	enterica	Cerro	351	76	1
GCA_000505225	enterica	Cerro	350	79	1
GCA_000505245	enterica	Cerro	348	102	1
GCA_000505265	enterica	Cerro	348	86	1
GCA_000505285	enterica	Cerro	350	82	1
GCA_000505305	enterica	Cerro	350	65	1
GCA_000505325	enterica	Cerro	350	76	1
GCA_000505345	enterica	Cerro	350	81	1
GCA_000505365	enterica	Cerro	352	3	1
GCA_000505385	enterica	Cerro	350	65	1
GCA_000505405	enterica	Cerro	350	75	1
GCA_000505425	enterica	Cerro	350	90	1
GCA_000505445	enterica	Cerro	350	68	1
GCA_000505465	enterica	Give	399	143	1
GCA_000505485	enterica	Muenster	348	271	1
GCA_000505505	enterica	Typhimurium	352	227	1
GCA_000505525	enterica	Montevideo	379	258	1
GCA_000505705	enterica	Heidelberg	405	2	1
GCA_000505845	enterica	Cubana	349	169	1
GCA_000506925	enterica	Infantis	399	108	1
GCA_000506945	enterica	Infantis	397	114	1
GCA_000516855	enterica	Virchow	392	20	1
GCA_000521885	enterica	Gallinarum/pullorum	385	128	1
GCA_000523415	enterica	Typhi	360	53	1
GCA_000524415	enterica	Bovismorbificans	390	143	1
GCA_000524705	enterica	Bovismorbificans	391	153	1
GCA_000524725	enterica	Bovismorbificans	381	133	1
GCA_000524745	enterica	Bovismorbificans	382	101	1
GCA_000524765	enterica	Bovismorbificans	380	164	1
GCA_000524785	enterica	Bovismorbificans	383	103	1
GCA_000524805	enterica	Bovismorbificans	384	102	1
GCA_000524825	enterica	Bovismorbificans	386	188	1
GCA_000524845	enterica	Bovismorbificans	396	106	1
GCA_000524865	enterica	Bovismorbificans	394	119	1
GCA_000524885	enterica	Bovismorbificans	396	257	1
GCA_000524905	enterica	Bovismorbificans	396	164	1
GCA_000524925	enterica	Bovismorbificans	396	144	1
GCA_000524945	enterica	Bovismorbificans	384	116	1
GCA_000524965	enterica	Bovismorbificans	391	84	1
GCA_000599425	enterica	Namur	363	21	1
GCA_000601375	enterica	Heidelberg	383	271	1
GCA_000601395	enterica	Heidelberg	392	128	1
GCA_000601415	enterica	Heidelberg	389	160	1
GCA_000603285	enterica	Heidelberg	403	74	1
GCA_000603305	enterica	Heidelberg	401	67	1
GCA_000603325	enterica	Heidelberg	402	63	1
GCA_000603345	enterica	Heidelberg	397	147	1
GCA_000603365	enterica	Heidelberg	401	95	1
GCA_000603385	enterica	Heidelberg	393	177	1
GCA_000603405	enterica	Heidelberg	357	634	1
GCA_000603425	enterica	Heidelberg	376	368	1
GCA_000603445	enterica	Heidelberg	388	260	1
GCA_000603465	enterica	Heidelberg	341	650	1
GCA_000603485	enterica	Heidelberg	378	355	1
GCA_000603505	enterica	Heidelberg	397	93	1
GCA_000603525	enterica	Heidelberg	395	114	1
GCA_000603545	enterica	Heidelberg	403	61	1
GCA_000603565	enterica	Heidelberg	401	209	1
GCA_000603585	enterica	Heidelberg	403	82	1
GCA_000603605	enterica	Heidelberg	404	85	1
GCA_000603625	enterica	Heidelberg	392	225	1
GCA_000603645	enterica	Heidelberg	384	189	1
GCA_000603665	enterica	Heidelberg	391	142	1
GCA_000603685	enterica	Heidelberg	400	91	1
GCA_000603705	enterica	Heidelberg	403	127	1
GCA_000603725	enterica	Heidelberg	404	102	1
GCA_000603745	enterica	Heidelberg	399	154	1
GCA_000603765	enterica	Heidelberg	398	132	1
GCA_000603785	enterica	Heidelberg	403	88	1
GCA_000603805	enterica	Heidelberg	397	238	1
GCA_000603825	enterica	Heidelberg	396	163	1
GCA_000603845	enterica	Heidelberg	399	132	1
GCA_000603865	enterica	Heidelberg	398	169	1
GCA_000603885	enterica	Heidelberg	400	209	1
GCA_000603905	enterica	Heidelberg	395	202	1
GCA_000604425	enterica	Agona	365	278	1
GCA_000612325	enterica	Enteritidis	405	2	1
GCA_000614485	enterica	Typhimurium	398	87	1
GCA_000623055	enterica	Enteritidis	405	1	1
GCA_000623075	enterica	Enteritidis	405	1	1
GCA_000623095	enterica	Enteritidis	405	1	1
GCA_000623115	enterica	Enteritidis	405	1	1
GCA_000623135	enterica	Enteritidis	405	1	1
GCA_000623155	enterica	Enteritidis	405	1	1
GCA_000623175	enterica	Enteritidis	405	1	1
GCA_000623195	enterica	Enteritidis	405	1	1
GCA_000623215	enterica	Enteritidis	405	1	1
GCA_000623235	enterica	Enteritidis	405	1	1
GCA_000623255	enterica	Enteritidis	405	1	1
GCA_000623275	enterica	Enteritidis	405	1	1
GCA_000623295	enterica	Enteritidis	405	1	1
GCA_000623315	enterica	Enteritidis	405	1	1
GCA_000623335	enterica	Enteritidis	405	1	1
GCA_000623355	enterica	Enteritidis	405	1	1
GCA_000623375	enterica	Enteritidis	405	1	1
GCA_000623395	enterica	Enteritidis	405	1	1
GCA_000623415	enterica	Enteritidis	405	1	1
GCA_000623435	enterica	Enteritidis	405	1	1
GCA_000623455	enterica	Enteritidis	405	1	1
GCA_000623475	enterica	Enteritidis	405	1	1
GCA_000623495	enterica	Enteritidis	405	1	1
GCA_000623515	enterica	Enteritidis	405	1	1
GCA_000623535	enterica	Enteritidis	405	1	1
GCA_000623555	enterica	Enteritidis	405	1	1
GCA_000623575	enterica	Enteritidis	405	1	1
GCA_000623595	enterica	Enteritidis	405	1	1
GCA_000623615	enterica	Enteritidis	405	1	1
GCA_000623635	enterica	Enteritidis	405	1	1
GCA_000623655	enterica	Enteritidis	405	1	1
GCA_000623675	enterica	Enteritidis	405	1	1
GCA_000623695	enterica	Enteritidis	405	1	1
GCA_000623715	enterica	Enteritidis	405	1	1
GCA_000623735	enterica	Enteritidis	405	1	1
GCA_000623755	enterica	Enteritidis	405	1	1
GCA_000623775	enterica	Enteritidis	405	1	1
GCA_000623795	enterica	Enteritidis	405	1	1
GCA_000623815	enterica	Enteritidis	405	1	1
GCA_000623835	enterica	Enteritidis	405	1	1
GCA_000623855	enterica	Enteritidis	405	1	1
GCA_000623875	enterica	Enteritidis	405	1	1
GCA_000623895	enterica	Enteritidis	405	1	1
GCA_000623915	enterica	Enteritidis	405	1	1
GCA_000623935	enterica	Enteritidis	405	1	1
GCA_000623955	enterica	Enteritidis	405	1	1
GCA_000623975	enterica	Enteritidis	405	1	1
GCA_000623995	enterica	Enteritidis	405	1	1
GCA_000624015	enterica	Enteritidis	405	1	1
GCA_000624035	enterica	Enteritidis	405	1	1
GCA_000624055	enterica	Enteritidis	405	1	1
GCA_000624075	enterica	Enteritidis	405	1	1
GCA_000624095	enterica	Enteritidis	405	1	1
GCA_000624115	enterica	Enteritidis	405	1	1
GCA_000624135	enterica	Enteritidis	405	1	1
GCA_000624155	enterica	Enteritidis	397	1	1
GCA_000624175	enterica	Enteritidis	405	1	1
GCA_000624195	enterica	Enteritidis	405	1	1
GCA_000624215	enterica	Enteritidis	405	1	1
GCA_000624235	enterica	Enteritidis	405	1	1
GCA_000624255	enterica	Enteritidis	405	1	1
GCA_000624275	enterica	Enteritidis	405	1	1
GCA_000624295	enterica	Enteritidis	405	1	1
GCA_000624315	enterica	Enteritidis	405	1	1
GCA_000624335	enterica	Enteritidis	405	1	1
GCA_000624355	enterica	Enteritidis	405	1	1
GCA_000624375	enterica	Enteritidis	405	1	1
GCA_000624395	enterica	Enteritidis	405	1	1
GCA_000624415	enterica	Enteritidis	405	1	1
GCA_000624435	enterica	Enteritidis	405	1	1
GCA_000624455	enterica	Enteritidis	405	1	1
GCA_000624475	enterica	Enteritidis	405	1	1
GCA_000624495	enterica	Enteritidis	405	1	1
GCA_000624515	enterica	Enteritidis	402	1	1
GCA_000624535	enterica	Enteritidis	405	1	1
GCA_000624555	enterica	Enteritidis	405	1	1
GCA_000624575	enterica	Enteritidis	405	1	1
GCA_000624595	enterica	Enteritidis	405	1	1
GCA_000624615	enterica	Enteritidis	405	1	1
GCA_000624635	enterica	Enteritidis	405	1	1
GCA_000624655	enterica	Enteritidis	405	1	1
GCA_000624675	enterica	Enteritidis	405	1	1
GCA_000624695	enterica	Enteritidis	405	1	1
GCA_000624715	enterica	Enteritidis	405	1	1
GCA_000624735	enterica	Enteritidis	405	1	1
GCA_000624755	enterica	Enteritidis	405	1	1
GCA_000624775	enterica	Enteritidis	405	1	1
GCA_000624795	enterica	Enteritidis	405	1	1
GCA_000624815	enterica	Enteritidis	405	1	1
GCA_000624835	enterica	Enteritidis	405	1	1
GCA_000624855	enterica	Enteritidis	405	1	1
GCA_000624875	enterica	Enteritidis	405	1	1
GCA_000624895	enterica	Enteritidis	405	1	1
GCA_000624915	enterica	Enteritidis	405	1	1
GCA_000624935	enterica	Enteritidis	405	1	1
GCA_000624955	enterica	Enteritidis	405	1	1
GCA_000624975	enterica	Enteritidis	405	1	1
GCA_000624995	enterica	Enteritidis	405	1	1
GCA_000625015	enterica	Enteritidis	402	1	1
GCA_000625035	enterica	Enteritidis	405	1	1
GCA_000625055	enterica	Enteritidis	405	1	1
GCA_000625075	enterica	Enteritidis	405	1	1
GCA_000625095	enterica	Enteritidis	405	1	1
GCA_000625115	enterica	Enteritidis	405	1	1
GCA_000625135	enterica	Enteritidis	405	1	1
GCA_000625155	enterica	Enteritidis	405	1	1
GCA_000625175	enterica	Enteritidis	405	1	1
GCA_000625195	enterica	Enteritidis	405	1	1
GCA_000625215	enterica	Enteritidis	405	1	1
GCA_000625235	enterica	Enteritidis	405	1	1
GCA_000625255	enterica	Enteritidis	405	1	1
GCA_000625275	enterica	Enteritidis	405	1	1
GCA_000625295	enterica	Enteritidis	405	1	1
GCA_000625315	enterica	Enteritidis	405	1	1
GCA_000625335	enterica	Enteritidis	405	1	1
GCA_000625355	enterica	Enteritidis	405	1	1
GCA_000625375	enterica	Enteritidis	405	1	1
GCA_000625395	enterica	Enteritidis	405	1	1
GCA_000625415	enterica	Enteritidis	405	1	1
GCA_000625435	enterica	Enteritidis	405	1	1
GCA_000625455	enterica	Enteritidis	405	1	1
GCA_000625475	enterica	Enteritidis	405	1	1
GCA_000625495	enterica	Enteritidis	405	1	1
GCA_000625515	enterica	Enteritidis	405	1	1
GCA_000625535	enterica	Enteritidis	405	1	1
GCA_000625555	enterica	Enteritidis	405	1	1
GCA_000625575	enterica	Enteritidis	405	1	1
GCA_000625595	enterica	Enteritidis	405	1	1
GCA_000625615	enterica	Enteritidis	405	1	1
GCA_000625635	enterica	Enteritidis	405	1	1
GCA_000625655	enterica	Enteritidis	405	1	1
GCA_000625675	enterica	Enteritidis	405	1	1
GCA_000625695	enterica	Enteritidis	405	1	1
GCA_000625715	enterica	Enteritidis	405	1	1
GCA_000625735	enterica	Enteritidis	405	1	1
GCA_000625755	enterica	Enteritidis	405	1	1
GCA_000625775	enterica	Enteritidis	405	1	1
GCA_000625795	enterica	Enteritidis	405	1	1
GCA_000625815	enterica	Enteritidis	405	1	1
GCA_000625835	enterica	Enteritidis	405	1	1
GCA_000625855	enterica	Enteritidis	405	1	1
GCA_000625875	enterica	Enteritidis	405	1	1
GCA_000625895	enterica	Enteritidis	405	1	1
GCA_000625915	enterica	Enteritidis	405	1	1
GCA_000625935	enterica	Enteritidis	405	1	1
GCA_000625955	enterica	Enteritidis	405	1	1
GCA_000625975	enterica	Enteritidis	405	1	1
GCA_000625995	enterica	Enteritidis	405	1	1
GCA_000626015	enterica	Enteritidis	405	1	1
GCA_000626035	enterica	Enteritidis	405	1	1
GCA_000626055	enterica	Enteritidis	405	1	1
GCA_000626075	enterica	Enteritidis	405	1	1
GCA_000626095	enterica	Enteritidis	405	1	1
GCA_000626115	enterica	Enteritidis	405	1	1
GCA_000626135	enterica	Enteritidis	405	1	1
GCA_000626155	enterica	Enteritidis	405	1	1
GCA_000626175	enterica	Enteritidis	405	1	1
GCA_000626195	enterica	Enteritidis	405	1	1
GCA_000626215	enterica	Enteritidis	403	1	1
GCA_000626235	enterica	Enteritidis	405	1	1
GCA_000626255	enterica	Enteritidis	405	1	1
GCA_000626275	enterica	Enteritidis	405	1	1
GCA_000626295	enterica	Enteritidis	405	1	1
GCA_000626315	enterica	Enteritidis	405	1	1
GCA_000626335	enterica	Enteritidis	405	1	1
GCA_000626355	enterica	Enteritidis	405	1	1
GCA_000626375	enterica	Enteritidis	405	1	1
GCA_000626395	enterica	Enteritidis	405	1	1
GCA_000626415	enterica	Enteritidis	401	1	1
GCA_000626435	enterica	Enteritidis	403	1	1
GCA_000626455	enterica	Enteritidis	403	1	1
GCA_000626475	enterica	Enteritidis	405	1	1
GCA_000626495	enterica	Enteritidis	400	1	1
GCA_000626515	enterica	Enteritidis	405	1	1
GCA_000626535	enterica	Enteritidis	405	1	1
GCA_000626555	enterica	Enteritidis	405	1	1
GCA_000626695	enterica	Enteritidis	405	1	1
GCA_000636135	enterica	Typhimurium	404	2	1
GCA_000648375	enterica	9,12:l,v:-	350	192	1
GCA_000648415	enterica	Typhimurium	394	107	1
GCA_000648435	enterica	Typhimurium	397	104	1
GCA_000648455	enterica	Typhimurium	395	137	1
GCA_000648475	enterica	Typhimurium	396	112	1
GCA_000648495	enterica	Typhimurium	394	152	1
GCA_000658985	enterica	Cerro	278	126	1
GCA_000688355	enterica	Aqua	404	19	1
GCA_000698515	enterica	Bareilly	389	194	1
GCA_000698535	enterica	Bareilly	391	152	1
GCA_000698615	enterica	Bareilly	366	279	1
GCA_000698635	enterica	Bareilly	397	61	1
GCA_000698655	enterica	Montevideo	317	598	1
GCA_000698675	enterica	Bareilly	397	79	1
GCA_000698695	enterica	Bareilly	399	89	1
GCA_000698715	enterica	Bareilly	398	58	1
GCA_000698735	enterica	Bareilly	379	244	1
GCA_000699605	enterica	Heidelberg	395	58	1
GCA_000699625	enterica	Heidelberg	398	88	1
GCA_000699645	enterica	Heidelberg	350	590	1
GCA_000700765	enterica	Heidelberg	394	57	1
GCA_000700785	enterica	Heidelberg	404	76	1
GCA_000715155	enterica	Typhimurium	403	2	1
GCA_000732045	enterica	Give	357	45	1
GCA_000742815	enterica	Choleraesuis	393	1	1
GCA_000743055	enterica	Typhimurium	404	2	1
GCA_000747825	enterica	Bareilly	370	107	1
GCA_000747835	enterica	Bareilly	398	78	1
GCA_000747845	enterica	Bareilly	396	81	1
GCA_000747885	enterica	Bareilly	395	55	1
GCA_000747905	enterica	Bareilly	395	64	1
GCA_000747925	enterica	Bareilly	393	216	1
GCA_000747945	enterica	Bareilly	386	155	1
GCA_000747965	enterica	Bareilly	395	62	1
GCA_000747985	enterica	Bareilly	393	173	1
GCA_000748005	enterica	Bareilly	388	181	1
GCA_000748025	enterica	Bareilly	395	110	1
GCA_000748045	enterica	Bareilly	394	102	1
GCA_000748065	enterica	Bareilly	399	69	1
GCA_000748085	enterica	Bareilly	390	147	1
GCA_000748105	enterica	Bareilly	395	68	1
GCA_000748125	enterica	Bareilly	363	274	1
GCA_000748145	enterica	Bareilly	395	77	1
GCA_000748165	enterica	Bareilly	391	93	1
GCA_000748185	enterica	Bareilly	392	81	1
GCA_000748205	enterica	Bareilly	392	109	1
GCA_000748225	enterica	Bareilly	395	64	1
GCA_000748245	enterica	Bareilly	399	72	1
GCA_000748265	enterica	Bareilly	399	78	1
GCA_000748285	enterica	Bareilly	394	125	1
GCA_000748305	enterica	Bareilly	398	81	1
GCA_000748325	enterica	Bareilly	395	72	1
GCA_000748345	enterica	Bareilly	394	72	1
GCA_000748365	enterica	Bareilly	395	72	1
GCA_000748385	enterica	Bareilly	387	185	1
GCA_000748405	enterica	Bareilly	398	98	1
GCA_000748425	enterica	Bareilly	391	290	1
GCA_000748445	enterica	Bareilly	391	156	1
GCA_000748465	enterica	Bareilly	399	73	1
GCA_000748485	enterica	Bareilly	385	156	1
GCA_000748505	enterica	Bareilly	399	60	1
GCA_000748525	enterica	Bareilly	398	71	1
GCA_000748545	enterica	Bareilly	384	368	1
GCA_000748565	enterica	Bareilly	399	56	1
GCA_000748585	enterica	Bareilly	382	173	1
GCA_000748605	enterica	Bareilly	353	517	1
GCA_000748625	enterica	Bareilly	385	211	1
GCA_000748645	enterica	Bareilly	385	188	1
GCA_000748665	enterica	Bareilly	396	112	1
GCA_000748685	enterica	Bareilly	399	276	1
GCA_000748705	enterica	Bareilly	387	188	1
GCA_000748725	enterica	Bareilly	400	89	1
GCA_000748745	enterica	Bareilly	294	731	1
GCA_000748765	enterica	Bareilly	384	185	1
GCA_000748785	enterica	Bareilly	365	291	1
GCA_000748805	enterica	Bareilly	371	241	1
GCA_000748825	enterica	Bareilly	385	175	1
GCA_000748845	enterica	Bareilly	393	71	1
GCA_000748865	enterica	Bareilly	401	77	1
GCA_000748885	enterica	Bareilly	378	244	1
GCA_000748905	enterica	Bareilly	395	65	1
GCA_000748925	enterica	Bareilly	395	62	1
GCA_000748945	enterica	Bareilly	394	104	1
GCA_000748965	enterica	Bareilly	372	197	1
GCA_000748985	enterica	Bareilly	387	175	1
GCA_000749005	enterica	Bareilly	399	59	1
GCA_000749025	enterica	Bareilly	384	195	1
GCA_000749045	enterica	Bareilly	395	82	1
GCA_000749065	enterica	Bareilly	395	107	1
GCA_000749085	enterica	Bareilly	399	57	1
GCA_000749105	enterica	Bareilly	387	129	1
GCA_000749125	enterica	Bareilly	395	119	1
GCA_000749145	enterica	Bareilly	399	90	1
GCA_000749165	enterica	Bareilly	383	250	1
GCA_000749195	enterica	Bareilly	395	66	1
GCA_000749215	enterica	Bareilly	396	81	1
GCA_000749235	enterica	Bareilly	377	252	1
GCA_000749255	enterica	Bareilly	395	81	1
GCA_000749275	enterica	Bareilly	393	96	1
GCA_000749295	enterica	Bareilly	392	113	1
GCA_000749315	enterica	Bareilly	385	173	1
GCA_000749335	enterica	Bareilly	380	314	1
GCA_000749355	enterica	Bareilly	371	249	1
GCA_000749375	enterica	Bareilly	379	280	1
GCA_000749395	enterica	Bareilly	376	235	1
GCA_000749415	enterica	Bareilly	392	129	1
GCA_000749435	enterica	Bareilly	398	57	1
GCA_000749455	enterica	Bareilly	397	86	1
GCA_000749505	enterica	Bareilly	386	97	1
GCA_000750215	enterica	Enteritidis	405	1	1
GCA_000750255	enterica	Enteritidis	405	1	1
GCA_000750295	enterica	Enteritidis	399	1	1
GCA_000750335	enterica	Enteritidis	405	1	1
GCA_000750375	enterica	Enteritidis	405	1	1
GCA_000750395	enterica	Enteritidis	405	1	1
GCA_000750415	enterica	Enteritidis	405	1	1
GCA_000750435	enterica	Enteritidis	404	1	1
GCA_000750455	enterica	Enteritidis	404	1	1
GCA_000750475	enterica	Enteritidis	405	1	1
GCA_000750495	enterica	Enteritidis	405	1	1
GCA_000751335	enterica	Newport	404	12	1
GCA_000754375	enterica	Enteritidis	405	2	1
GCA_000756465	arizonae	62:z36:-	78	1	1
GCA_000757925	enterica	Bareilly	393	193	1
GCA_000757935	enterica	Bareilly	384	204	1
GCA_000757945	enterica	Bareilly	391	343	1
GCA_000757955	enterica	Bareilly	348	389	1
GCA_000758005	enterica	Bareilly	395	122	1
GCA_000759635	enterica	Weltevreden	247	716	0
GCA_000765055	enterica	Manhattan	403	4957	0
GCA_000772635	enterica	Montevideo	366	1	1
GCA_000783815	enterica	Enteritidis	405	3	1
GCA_000784215	enterica	Typhimurium	398	146	1
GCA_000784225	enterica	Typhimurium	400	138	1
GCA_000784235	enterica	Typhimurium	397	148	1
GCA_000784245	enterica	Typhimurium	399	148	1
GCA_000784295	enterica	Typhimurium	402	155	1
GCA_000784315	enterica	Typhimurium	399	140	1
GCA_000786025	enterica	Typhimurium	402	69	1
GCA_000801935	enterica	Gallinarum	384	82	1
GCA_000806475	enterica	Senftenberg	379	52	1
GCA_000806505	enterica	Senftenberg	379	92	1
GCA_000806525	enterica	Paratyphi	393	58	1
GCA_000806545	enterica	Agona	375	55	1
GCA_000806565	enterica	Agona	375	64	1
GCA_000806585	enterica	Agona	374	48	1
GCA_000806605	enterica	Agona	374	52	1
GCA_000806625	enterica	Anatum	402	60	1
GCA_000806645	enterica	Brandenburg	360	38	1
GCA_000806665	enterica	Dublin	396	37	1
GCA_000806685	enterica	Dublin	396	35	1
GCA_000806705	enterica	Havana	388	49	1
GCA_000806725	enterica	Havana	367	41	1
GCA_000806745	enterica	Heidelberg	402	35	1
GCA_000806765	enterica	Heidelberg	404	44	1
GCA_000806785	enterica	Heidelberg	403	38	1
GCA_000806805	enterica	Infantis	399	41	1
GCA_000806825	enterica	Infantis	400	47	1
GCA_000806845	enterica	Senftenberg	377	45	1
GCA_000806865	enterica	Senftenberg	376	72	1
GCA_000806885	enterica	Agona	376	55	1
GCA_000806905	enterica	Agona	375	60	1
GCA_000806925	enterica	Anatum	405	32	1
GCA_000806945	enterica	Dublin	394	47	1
GCA_000806965	enterica	Heidelberg	403	39	1
GCA_000806985	enterica	Infantis	399	42	1
GCA_000807005	enterica	Infantis	400	44	1
GCA_000807025	enterica	Senftenberg	378	56	1
GCA_000807035	enterica	Senftenberg	380	43	1
GCA_000807045	enterica	Infantis	400	39	1
GCA_000807055	enterica	Livingstone	375	41	1
GCA_000807105	enterica	Livingstone	376	32	1
GCA_000807125	enterica	Senftenberg	380	32	1
GCA_000812575	enterica	Infantis	399	219	1
GCA_000812595	enterica	Infantis	399	170	1
GCA_000818075	enterica	Paratyphi	360	1	1
GCA_000818115	enterica	Paratyphi	363	1	1
GCA_000828595	enterica	Typhimurium	404	2	1
GCA_000831025	enterica	Enteritidis	405	1	1
GCA_000831045	enterica	Enteritidis	405	1	1
GCA_000832685	enterica	Bareilly	399	39	1
GCA_000878845	enterica	C1:g	374	39	1
GCA_000878855	enterica	C1:g	374	37	1
GCA_000940895	enterica	Anatum	405	1	1
GCA_000940935	enterica	Newport	402	1	1
GCA_000940975	enterica	Montevideo	358	1	1
GCA_000941015	enterica	Typhimurium	403	1	1
GCA_000944835	enterica	Typhi	357	130	1
GCA_000953175	enterica	Dublin	397	1	1
GCA_000953495	enterica	Infantis	401	1	1
GCA_000953595	enterica	Pullorum	391	1	1
